"","CISP","mes","ano","letalidade_violenta","total_roubos","total_furtos","pessoas_desaparecidas","BASE","INAUGURAÇÃO","treatment","date","pop","tx_letalidade","tx_roubo","tx_furtos","tx_pessoas_desaparecidas"
"3755",18,4,2010,1,126,208,1,"Tijuca","2019-01-03",1,2010-04-01,67561,1.48014386998416,186.498127618004,307.869924956706,1.48014386998416
"3756",19,4,2010,1,129,221,4,"Tijuca","2019-01-03",1,2010-04-01,139024,0.719300264702497,92.7897341466222,158.965358499252,2.87720105880999
"3757",20,4,2010,2,200,139,2,"Grajaú","2019-12-20",1,2010-04-01,163673,1.2219486414986,122.19486414986,84.9254305841526,1.2219486414986
"3758",20,4,2010,2,200,139,2,"Vila Isabel","2019-12-20",1,2010-04-01,163673,1.2219486414986,122.19486414986,84.9254305841526,1.2219486414986
"3759",21,4,2010,20,331,238,6,"Bonsucesso","2020-01-22",1,2010-04-01,265631,7.52924169242295,124.6089500096,89.5979761398331,2.25877250772688
"3760",22,4,2010,6,284,196,8,NA,"2020-01-01",0,2010-04-01,239211,2.50824585825903,118.723637290927,81.9360313697949,3.34432781101204
"3761",23,4,2010,1,224,224,1,"Méier","2015-12-01",1,2010-04-01,92029,1.08661400210803,243.401536472199,243.401536472199,1.08661400210803
"3762",24,4,2010,5,122,91,3,NA,"2020-01-01",0,2010-04-01,96780,5.16635668526555,126.059103120479,94.027691671833,3.09981401115933
"3763",25,4,2010,3,201,112,2,NA,"2020-01-01",0,2010-04-01,129642,2.31406488637941,155.042347387421,86.3917557581648,1.54270992425294
"3764",26,4,2010,0,137,82,2,NA,"2020-01-01",0,2010-04-01,116159,0,117.941786688935,70.5928942225742,1.72177790786766
"3765",27,4,2010,13,314,216,2,"Irajá","2020-02-17",1,2010-04-01,189531,6.85903625264469,165.672106410033,113.965525428558,1.05523634656072
"3766",28,4,2010,0,146,99,3,NA,"2020-01-01",0,2010-04-01,171823,0,84.9711621843409,57.6174318921215,1.74598278460974
"3767",29,4,2010,9,255,226,2,"Madureira","2020-01-28",1,2010-04-01,104530,8.60996843011576,243.949105519946,216.205873911796,1.9133263178035
"3768",30,4,2010,8,169,135,3,NA,"2020-01-01",0,2010-04-01,125516,6.37368941011504,134.64418878868,107.556008795691,2.39013352879314
"3769",31,4,2010,0,6,6,0,NA,"2020-01-01",0,2010-04-01,157951,0,3.79864641566055,3.79864641566055,0
"3770",32,4,2010,2,141,237,15,"Jacarepaguá","2020-02-04",1,2010-04-01,368187,0.543202231474767,38.2957573189711,64.3694644297599,4.07401673606075
"3771",33,4,2010,10,204,187,7,NA,"2020-01-01",0,2010-04-01,242442,4.12469786588132,84.143836463979,77.1318500919808,2.88728850611693
"3772",34,4,2010,24,361,262,13,"Bangu","2019-09-20",1,2010-04-01,427043,5.62004294649485,84.5348126535267,61.3521354992354,3.04418992935138
"3773",35,4,2010,23,333,372,29,NA,"2020-01-01",0,2010-04-01,540827,4.25274625712104,61.5723697226655,68.7835481586533,5.36215832419609
"3774",36,4,2010,30,103,185,10,NA,"2020-01-01",0,2010-04-01,311236,9.6389877777635,33.093858036988,59.4404246295416,3.21299592592117
"3775",37,4,2010,2,125,200,2,NA,"2020-01-01",0,2010-04-01,212081,0.943035915522843,58.9397447201777,94.3035915522843,0.943035915522843
"3776",38,4,2010,10,154,137,12,NA,"2020-01-01",0,2010-04-01,208293,4.80092945994345,73.934313683129,65.7727336012252,5.76111535193213
"3777",39,4,2010,24,290,86,8,NA,"2020-01-01",0,2010-04-01,175981,13.6378359027395,164.790517158102,48.8689119848165,4.54594530091317
"3778",40,4,2010,11,176,69,0,NA,"2020-01-01",0,2010-04-01,111321,9.88133415977219,158.101346556355,61.9829142749346,0
"3779",41,4,2010,0,104,150,1,NA,"2020-01-01",0,2010-04-01,142744,0,72.8577033010144,105.083225914925,0.700554839432831
"3780",42,4,2010,1,14,107,2,"Recreio dos Bandeirantes","2019-12-19",1,2010-04-01,128943,0.775536477358213,10.857510683015,82.9824030773287,1.55107295471643
"3781",43,4,2010,3,15,48,4,NA,"2020-01-01",0,2010-04-01,175703,1.70742673716442,8.5371336858221,27.3188277946307,2.27656898288589
